[epoch: 1, batch: 8] train_loss: 1612.370,  Leraning Rate: 0.000300
[epoch: 65, batch: 8] train_loss: 10.010,  Leraning Rate: 0.000127
[epoch: 66, batch: 8] train_loss: 15.098,  Leraning Rate: 0.000127
[epoch: 67, batch: 8] train_loss: 17.708,  Leraning Rate: 0.000127
[epoch: 68, batch: 8] train_loss: 18.336,  Leraning Rate: 0.000127
[epoch: 69, batch: 8] train_loss: 16.876,  Leraning Rate: 0.000127
[epoch: 70, batch: 8] train_loss: 13.217,  Leraning Rate: 0.000127
[epoch: 71, batch: 8] train_loss: 13.448,  Leraning Rate: 0.000127
[epoch: 72, batch: 8] train_loss: 14.349,  Leraning Rate: 0.000127
[epoch: 73, batch: 8] train_loss: 15.599,  Leraning Rate: 0.000127
[epoch: 74, batch: 8] train_loss: 14.668,  Leraning Rate: 0.000127
[epoch: 75, batch: 8] train_loss: 15.592,  Leraning Rate: 0.000127
[epoch: 76, batch: 8] train_loss: 13.241,  Leraning Rate: 0.000127
[epoch: 77, batch: 8] train_loss: 12.363,  Leraning Rate: 0.000127
[epoch: 78, batch: 8] train_loss: 11.692,  Leraning Rate: 0.000127
[epoch: 79, batch: 8] train_loss: 12.711,  Leraning Rate: 0.000127
[epoch: 80, batch: 8] train_loss: 13.368,  Leraning Rate: 0.000127
[epoch: 81, batch: 8] train_loss: 15.536,  Leraning Rate: 0.000127
[epoch: 82, batch: 8] train_loss: 13.607,  Leraning Rate: 0.000127
[epoch: 83, batch: 8] train_loss: 11.439,  Leraning Rate: 0.000127
[epoch: 84, batch: 8] train_loss: 10.821,  Leraning Rate: 0.000127
[epoch: 85, batch: 8] train_loss: 11.879,  Leraning Rate: 0.000127
[epoch: 86, batch: 8] train_loss: 13.761,  Leraning Rate: 0.000127
[epoch: 87, batch: 8] train_loss: 13.376,  Leraning Rate: 0.000127
[epoch: 88, batch: 8] train_loss: 12.173,  Leraning Rate: 0.000127
[epoch: 89, batch: 8] train_loss: 11.092,  Leraning Rate: 0.000127
[epoch: 90, batch: 8] train_loss: 11.711,  Leraning Rate: 0.000082
[epoch: 91, batch: 8] train_loss: 7.638,  Leraning Rate: 0.000082
[epoch: 92, batch: 8] train_loss: 3.690,  Leraning Rate: 0.000082
[epoch: 93, batch: 8] train_loss: 3.044,  Leraning Rate: 0.000082
[epoch: 94, batch: 8] train_loss: 3.050,  Leraning Rate: 0.000082
[epoch: 95, batch: 8] train_loss: 3.869,  Leraning Rate: 0.000082
[epoch: 96, batch: 8] train_loss: 4.608,  Leraning Rate: 0.000082
[epoch: 97, batch: 8] train_loss: 5.825,  Leraning Rate: 0.000082
[epoch: 98, batch: 8] train_loss: 7.127,  Leraning Rate: 0.000082
[epoch: 99, batch: 8] train_loss: 6.457,  Leraning Rate: 0.000082
[epoch: 100, batch: 8] train_loss: 6.024,  Leraning Rate: 0.000082
[epoch: 101, batch: 8] train_loss: 5.504,  Leraning Rate: 0.000082
[epoch: 102, batch: 8] train_loss: 5.085,  Leraning Rate: 0.000082
[epoch: 103, batch: 8] train_loss: 5.136,  Leraning Rate: 0.000082
[epoch: 104, batch: 8] train_loss: 5.487,  Leraning Rate: 0.000082
[epoch: 105, batch: 8] train_loss: 6.172,  Leraning Rate: 0.000082
[epoch: 106, batch: 8] train_loss: 5.387,  Leraning Rate: 0.000082
[epoch: 107, batch: 8] train_loss: 5.020,  Leraning Rate: 0.000082
[epoch: 108, batch: 8] train_loss: 5.230,  Leraning Rate: 0.000082
[epoch: 109, batch: 8] train_loss: 5.368,  Leraning Rate: 0.000082
[epoch: 110, batch: 8] train_loss: 5.185,  Leraning Rate: 0.000082
[epoch: 111, batch: 8] train_loss: 5.344,  Leraning Rate: 0.000082
[epoch: 112, batch: 8] train_loss: 5.087,  Leraning Rate: 0.000082
[epoch: 113, batch: 8] train_loss: 5.114,  Leraning Rate: 0.000082
[epoch: 114, batch: 8] train_loss: 4.559,  Leraning Rate: 0.000082
[epoch: 115, batch: 8] train_loss: 4.777,  Leraning Rate: 0.000082
[epoch: 116, batch: 8] train_loss: 5.276,  Leraning Rate: 0.000082
[epoch: 117, batch: 8] train_loss: 5.526,  Leraning Rate: 0.000082
[epoch: 118, batch: 8] train_loss: 5.589,  Leraning Rate: 0.000082
[epoch: 119, batch: 8] train_loss: 4.964,  Leraning Rate: 0.000082
[epoch: 120, batch: 8] train_loss: 5.011,  Leraning Rate: 0.000054
[epoch: 121, batch: 8] train_loss: 3.800,  Leraning Rate: 0.000054
[epoch: 122, batch: 8] train_loss: 2.014,  Leraning Rate: 0.000054
[epoch: 123, batch: 8] train_loss: 1.566,  Leraning Rate: 0.000054
[epoch: 124, batch: 8] train_loss: 1.554,  Leraning Rate: 0.000054
[epoch: 125, batch: 8] train_loss: 2.062,  Leraning Rate: 0.000054
[epoch: 126, batch: 8] train_loss: 2.479,  Leraning Rate: 0.000054
[epoch: 127, batch: 8] train_loss: 2.512,  Leraning Rate: 0.000054
[epoch: 128, batch: 8] train_loss: 2.374,  Leraning Rate: 0.000054
[epoch: 129, batch: 8] train_loss: 2.422,  Leraning Rate: 0.000054
[epoch: 130, batch: 8] train_loss: 2.505,  Leraning Rate: 0.000054
[epoch: 131, batch: 8] train_loss: 2.524,  Leraning Rate: 0.000054
[epoch: 132, batch: 8] train_loss: 2.736,  Leraning Rate: 0.000054
[epoch: 133, batch: 8] train_loss: 2.526,  Leraning Rate: 0.000054
[epoch: 134, batch: 8] train_loss: 2.651,  Leraning Rate: 0.000054
[epoch: 135, batch: 8] train_loss: 2.733,  Leraning Rate: 0.000054
[epoch: 136, batch: 8] train_loss: 2.506,  Leraning Rate: 0.000054
[epoch: 137, batch: 8] train_loss: 2.469,  Leraning Rate: 0.000054
[epoch: 138, batch: 8] train_loss: 2.564,  Leraning Rate: 0.000054
[epoch: 139, batch: 8] train_loss: 2.529,  Leraning Rate: 0.000054
[epoch: 140, batch: 8] train_loss: 2.342,  Leraning Rate: 0.000054
[epoch: 141, batch: 8] train_loss: 2.592,  Leraning Rate: 0.000054
[epoch: 142, batch: 8] train_loss: 2.757,  Leraning Rate: 0.000054
[epoch: 143, batch: 8] train_loss: 2.570,  Leraning Rate: 0.000054
[epoch: 144, batch: 8] train_loss: 2.591,  Leraning Rate: 0.000054
[epoch: 145, batch: 8] train_loss: 2.446,  Leraning Rate: 0.000054
[epoch: 146, batch: 8] train_loss: 2.144,  Leraning Rate: 0.000054
[epoch: 147, batch: 8] train_loss: 2.275,  Leraning Rate: 0.000054
[epoch: 148, batch: 8] train_loss: 2.346,  Leraning Rate: 0.000054
[epoch: 149, batch: 8] train_loss: 2.241,  Leraning Rate: 0.000054
[epoch: 150, batch: 8] train_loss: 2.622,  Leraning Rate: 0.000035
[epoch: 151, batch: 8] train_loss: 2.032,  Leraning Rate: 0.000035
[epoch: 152, batch: 8] train_loss: 1.117,  Leraning Rate: 0.000035
[epoch: 153, batch: 8] train_loss: 0.840,  Leraning Rate: 0.000035
[epoch: 154, batch: 8] train_loss: 0.849,  Leraning Rate: 0.000035
[epoch: 155, batch: 8] train_loss: 0.963,  Leraning Rate: 0.000035
[epoch: 156, batch: 8] train_loss: 1.138,  Leraning Rate: 0.000035
[epoch: 157, batch: 8] train_loss: 1.267,  Leraning Rate: 0.000035
[epoch: 158, batch: 8] train_loss: 1.474,  Leraning Rate: 0.000035
[epoch: 159, batch: 8] train_loss: 1.279,  Leraning Rate: 0.000035
[epoch: 160, batch: 8] train_loss: 1.355,  Leraning Rate: 0.000035
[epoch: 161, batch: 8] train_loss: 1.235,  Leraning Rate: 0.000035
[epoch: 162, batch: 8] train_loss: 1.117,  Leraning Rate: 0.000035
[epoch: 163, batch: 8] train_loss: 1.212,  Leraning Rate: 0.000035
[epoch: 164, batch: 8] train_loss: 1.245,  Leraning Rate: 0.000035
[epoch: 165, batch: 8] train_loss: 1.343,  Leraning Rate: 0.000035
[epoch: 166, batch: 8] train_loss: 1.315,  Leraning Rate: 0.000035
[epoch: 167, batch: 8] train_loss: 1.228,  Leraning Rate: 0.000035
[epoch: 168, batch: 8] train_loss: 1.248,  Leraning Rate: 0.000035
[epoch: 169, batch: 8] train_loss: 1.117,  Leraning Rate: 0.000035
[epoch: 170, batch: 8] train_loss: 1.175,  Leraning Rate: 0.000035
[epoch: 171, batch: 8] train_loss: 1.269,  Leraning Rate: 0.000035
[epoch: 172, batch: 8] train_loss: 1.306,  Leraning Rate: 0.000035
[epoch: 173, batch: 8] train_loss: 1.277,  Leraning Rate: 0.000035
[epoch: 174, batch: 8] train_loss: 1.359,  Leraning Rate: 0.000035
[epoch: 175, batch: 8] train_loss: 1.188,  Leraning Rate: 0.000035
[epoch: 176, batch: 8] train_loss: 1.147,  Leraning Rate: 0.000035
[epoch: 177, batch: 8] train_loss: 1.210,  Leraning Rate: 0.000035
[epoch: 178, batch: 8] train_loss: 1.338,  Leraning Rate: 0.000035
[epoch: 179, batch: 8] train_loss: 1.274,  Leraning Rate: 0.000035
[epoch: 180, batch: 8] train_loss: 1.130,  Leraning Rate: 0.000023
[epoch: 181, batch: 8] train_loss: 0.985,  Leraning Rate: 0.000023
[epoch: 182, batch: 8] train_loss: 0.577,  Leraning Rate: 0.000023
[epoch: 183, batch: 8] train_loss: 0.532,  Leraning Rate: 0.000023
[epoch: 184, batch: 8] train_loss: 0.539,  Leraning Rate: 0.000023
[epoch: 185, batch: 8] train_loss: 0.560,  Leraning Rate: 0.000023
[epoch: 186, batch: 8] train_loss: 0.589,  Leraning Rate: 0.000023
[epoch: 187, batch: 8] train_loss: 0.613,  Leraning Rate: 0.000023
[epoch: 188, batch: 8] train_loss: 0.768,  Leraning Rate: 0.000023
[epoch: 189, batch: 8] train_loss: 0.729,  Leraning Rate: 0.000023
[epoch: 190, batch: 8] train_loss: 0.678,  Leraning Rate: 0.000023
[epoch: 191, batch: 8] train_loss: 0.647,  Leraning Rate: 0.000023
[epoch: 192, batch: 8] train_loss: 0.624,  Leraning Rate: 0.000023
[epoch: 193, batch: 8] train_loss: 0.599,  Leraning Rate: 0.000023
[epoch: 194, batch: 8] train_loss: 0.673,  Leraning Rate: 0.000023
[epoch: 195, batch: 8] train_loss: 0.641,  Leraning Rate: 0.000023
[epoch: 196, batch: 8] train_loss: 0.675,  Leraning Rate: 0.000023
[epoch: 197, batch: 8] train_loss: 0.736,  Leraning Rate: 0.000023
[epoch: 198, batch: 8] train_loss: 0.726,  Leraning Rate: 0.000023
[epoch: 199, batch: 8] train_loss: 0.658,  Leraning Rate: 0.000023
[epoch: 200, batch: 8] train_loss: 0.626,  Leraning Rate: 0.000023
[epoch: 201, batch: 8] train_loss: 0.601,  Leraning Rate: 0.000023
[epoch: 202, batch: 8] train_loss: 0.679,  Leraning Rate: 0.000023
[epoch: 203, batch: 8] train_loss: 0.655,  Leraning Rate: 0.000023
[epoch: 204, batch: 8] train_loss: 0.650,  Leraning Rate: 0.000023
[epoch: 205, batch: 8] train_loss: 0.669,  Leraning Rate: 0.000023
[epoch: 206, batch: 8] train_loss: 0.698,  Leraning Rate: 0.000023
[epoch: 207, batch: 8] train_loss: 0.678,  Leraning Rate: 0.000023
[epoch: 208, batch: 8] train_loss: 0.641,  Leraning Rate: 0.000023
[epoch: 209, batch: 8] train_loss: 0.639,  Leraning Rate: 0.000023
[epoch: 210, batch: 8] train_loss: 0.634,  Leraning Rate: 0.000015
[epoch: 211, batch: 8] train_loss: 0.507,  Leraning Rate: 0.000015
[epoch: 212, batch: 8] train_loss: 0.342,  Leraning Rate: 0.000015
[epoch: 213, batch: 8] train_loss: 0.309,  Leraning Rate: 0.000015
[epoch: 214, batch: 8] train_loss: 0.333,  Leraning Rate: 0.000015
[epoch: 215, batch: 8] train_loss: 0.343,  Leraning Rate: 0.000015
[epoch: 216, batch: 8] train_loss: 0.333,  Leraning Rate: 0.000015
[epoch: 217, batch: 8] train_loss: 0.371,  Leraning Rate: 0.000015
[epoch: 218, batch: 8] train_loss: 0.394,  Leraning Rate: 0.000015
[epoch: 219, batch: 8] train_loss: 0.401,  Leraning Rate: 0.000015
[epoch: 220, batch: 8] train_loss: 0.355,  Leraning Rate: 0.000015
[epoch: 221, batch: 8] train_loss: 0.376,  Leraning Rate: 0.000015
[epoch: 222, batch: 8] train_loss: 0.381,  Leraning Rate: 0.000015
[epoch: 223, batch: 8] train_loss: 0.379,  Leraning Rate: 0.000015
[epoch: 224, batch: 8] train_loss: 0.389,  Leraning Rate: 0.000015
[epoch: 225, batch: 8] train_loss: 0.380,  Leraning Rate: 0.000015
[epoch: 226, batch: 8] train_loss: 0.395,  Leraning Rate: 0.000015
[epoch: 227, batch: 8] train_loss: 0.383,  Leraning Rate: 0.000015
[epoch: 228, batch: 8] train_loss: 0.397,  Leraning Rate: 0.000015
[epoch: 229, batch: 8] train_loss: 0.411,  Leraning Rate: 0.000015
[epoch: 230, batch: 8] train_loss: 0.373,  Leraning Rate: 0.000015
[epoch: 231, batch: 8] train_loss: 0.358,  Leraning Rate: 0.000015
[epoch: 232, batch: 8] train_loss: 0.388,  Leraning Rate: 0.000015
[epoch: 233, batch: 8] train_loss: 0.382,  Leraning Rate: 0.000015
[epoch: 234, batch: 8] train_loss: 0.419,  Leraning Rate: 0.000015
[epoch: 235, batch: 8] train_loss: 0.417,  Leraning Rate: 0.000015
[epoch: 236, batch: 8] train_loss: 0.365,  Leraning Rate: 0.000015
[epoch: 237, batch: 8] train_loss: 0.358,  Leraning Rate: 0.000015
[epoch: 238, batch: 8] train_loss: 0.385,  Leraning Rate: 0.000015
[epoch: 239, batch: 8] train_loss: 0.387,  Leraning Rate: 0.000015
[epoch: 240, batch: 8] train_loss: 0.379,  Leraning Rate: 0.000010
[epoch: 241, batch: 8] train_loss: 0.313,  Leraning Rate: 0.000010
[epoch: 242, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 243, batch: 8] train_loss: 0.207,  Leraning Rate: 0.000010
[epoch: 244, batch: 8] train_loss: 0.209,  Leraning Rate: 0.000010
[epoch: 245, batch: 8] train_loss: 0.217,  Leraning Rate: 0.000010
[epoch: 246, batch: 8] train_loss: 0.215,  Leraning Rate: 0.000010
[epoch: 247, batch: 8] train_loss: 0.231,  Leraning Rate: 0.000010
[epoch: 248, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 249, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 250, batch: 8] train_loss: 0.216,  Leraning Rate: 0.000010
[epoch: 251, batch: 8] train_loss: 0.224,  Leraning Rate: 0.000010
[epoch: 252, batch: 8] train_loss: 0.232,  Leraning Rate: 0.000010
[epoch: 253, batch: 8] train_loss: 0.229,  Leraning Rate: 0.000010
[epoch: 254, batch: 8] train_loss: 0.243,  Leraning Rate: 0.000010
[epoch: 255, batch: 8] train_loss: 0.243,  Leraning Rate: 0.000010
[epoch: 256, batch: 8] train_loss: 0.241,  Leraning Rate: 0.000010
[epoch: 257, batch: 8] train_loss: 0.224,  Leraning Rate: 0.000010
[epoch: 258, batch: 8] train_loss: 0.225,  Leraning Rate: 0.000010
[epoch: 259, batch: 8] train_loss: 0.226,  Leraning Rate: 0.000010
[epoch: 260, batch: 8] train_loss: 0.238,  Leraning Rate: 0.000010
[epoch: 261, batch: 8] train_loss: 0.225,  Leraning Rate: 0.000010
[epoch: 262, batch: 8] train_loss: 0.216,  Leraning Rate: 0.000010
[epoch: 263, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 264, batch: 8] train_loss: 0.226,  Leraning Rate: 0.000010
[epoch: 265, batch: 8] train_loss: 0.225,  Leraning Rate: 0.000010
[epoch: 266, batch: 8] train_loss: 0.232,  Leraning Rate: 0.000010
[epoch: 267, batch: 8] train_loss: 0.237,  Leraning Rate: 0.000010
[epoch: 268, batch: 8] train_loss: 0.228,  Leraning Rate: 0.000010
[epoch: 269, batch: 8] train_loss: 0.219,  Leraning Rate: 0.000010
[epoch: 270, batch: 8] train_loss: 0.219,  Leraning Rate: 0.000006
[epoch: 271, batch: 8] train_loss: 0.202,  Leraning Rate: 0.000006
[epoch: 272, batch: 8] train_loss: 0.136,  Leraning Rate: 0.000006
[epoch: 273, batch: 8] train_loss: 0.130,  Leraning Rate: 0.000006
[epoch: 274, batch: 8] train_loss: 0.127,  Leraning Rate: 0.000006
[epoch: 275, batch: 8] train_loss: 0.133,  Leraning Rate: 0.000006
[epoch: 276, batch: 8] train_loss: 0.137,  Leraning Rate: 0.000006
[epoch: 277, batch: 8] train_loss: 0.143,  Leraning Rate: 0.000006
[epoch: 278, batch: 8] train_loss: 0.147,  Leraning Rate: 0.000006
[epoch: 279, batch: 8] train_loss: 0.137,  Leraning Rate: 0.000006
[epoch: 280, batch: 8] train_loss: 0.142,  Leraning Rate: 0.000006
[epoch: 281, batch: 8] train_loss: 0.131,  Leraning Rate: 0.000006
[epoch: 282, batch: 8] train_loss: 0.136,  Leraning Rate: 0.000006
[epoch: 283, batch: 8] train_loss: 0.145,  Leraning Rate: 0.000006
[epoch: 284, batch: 8] train_loss: 0.134,  Leraning Rate: 0.000006
[epoch: 285, batch: 8] train_loss: 0.143,  Leraning Rate: 0.000006
[epoch: 286, batch: 8] train_loss: 0.142,  Leraning Rate: 0.000006
[epoch: 287, batch: 8] train_loss: 0.137,  Leraning Rate: 0.000006
[epoch: 288, batch: 8] train_loss: 0.143,  Leraning Rate: 0.000006
[epoch: 289, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 290, batch: 8] train_loss: 0.138,  Leraning Rate: 0.000006
[epoch: 291, batch: 8] train_loss: 0.132,  Leraning Rate: 0.000006
[epoch: 292, batch: 8] train_loss: 0.143,  Leraning Rate: 0.000006
[epoch: 293, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 294, batch: 8] train_loss: 0.148,  Leraning Rate: 0.000006
[epoch: 295, batch: 8] train_loss: 0.136,  Leraning Rate: 0.000006
[epoch: 296, batch: 8] train_loss: 0.143,  Leraning Rate: 0.000006
[epoch: 297, batch: 8] train_loss: 0.144,  Leraning Rate: 0.000006
[epoch: 298, batch: 8] train_loss: 0.139,  Leraning Rate: 0.000006
[epoch: 299, batch: 8] train_loss: 0.144,  Leraning Rate: 0.000006
[epoch: 300, batch: 8] train_loss: 0.138,  Leraning Rate: 0.000004
