[epoch: 1, batch: 8] train_loss: 1692.593,  Leraning Rate: 0.000300
[epoch: 100, batch: 8] train_loss: 5.892,  Leraning Rate: 0.000082
[epoch: 101, batch: 8] train_loss: 5.314,  Leraning Rate: 0.000082
[epoch: 102, batch: 8] train_loss: 6.486,  Leraning Rate: 0.000082
[epoch: 103, batch: 8] train_loss: 5.994,  Leraning Rate: 0.000082
[epoch: 104, batch: 8] train_loss: 5.886,  Leraning Rate: 0.000082
[epoch: 105, batch: 8] train_loss: 5.897,  Leraning Rate: 0.000082
[epoch: 106, batch: 8] train_loss: 5.003,  Leraning Rate: 0.000082
[epoch: 107, batch: 8] train_loss: 4.459,  Leraning Rate: 0.000082
[epoch: 108, batch: 8] train_loss: 4.790,  Leraning Rate: 0.000082
[epoch: 109, batch: 8] train_loss: 5.002,  Leraning Rate: 0.000082
[epoch: 110, batch: 8] train_loss: 5.426,  Leraning Rate: 0.000082
[epoch: 111, batch: 8] train_loss: 5.468,  Leraning Rate: 0.000082
[epoch: 112, batch: 8] train_loss: 5.386,  Leraning Rate: 0.000082
[epoch: 113, batch: 8] train_loss: 4.977,  Leraning Rate: 0.000082
[epoch: 114, batch: 8] train_loss: 4.815,  Leraning Rate: 0.000082
[epoch: 115, batch: 8] train_loss: 5.022,  Leraning Rate: 0.000082
[epoch: 116, batch: 8] train_loss: 4.491,  Leraning Rate: 0.000082
[epoch: 117, batch: 8] train_loss: 4.455,  Leraning Rate: 0.000082
[epoch: 118, batch: 8] train_loss: 5.360,  Leraning Rate: 0.000082
[epoch: 119, batch: 8] train_loss: 5.129,  Leraning Rate: 0.000082
[epoch: 120, batch: 8] train_loss: 4.852,  Leraning Rate: 0.000054
[epoch: 121, batch: 8] train_loss: 3.145,  Leraning Rate: 0.000054
[epoch: 122, batch: 8] train_loss: 1.815,  Leraning Rate: 0.000054
[epoch: 123, batch: 8] train_loss: 1.466,  Leraning Rate: 0.000054
[epoch: 124, batch: 8] train_loss: 1.551,  Leraning Rate: 0.000054
[epoch: 125, batch: 8] train_loss: 1.764,  Leraning Rate: 0.000054
[epoch: 126, batch: 8] train_loss: 2.114,  Leraning Rate: 0.000054
[epoch: 127, batch: 8] train_loss: 2.508,  Leraning Rate: 0.000054
[epoch: 128, batch: 8] train_loss: 2.577,  Leraning Rate: 0.000054
[epoch: 129, batch: 8] train_loss: 2.844,  Leraning Rate: 0.000054
[epoch: 130, batch: 8] train_loss: 2.570,  Leraning Rate: 0.000054
[epoch: 131, batch: 8] train_loss: 2.210,  Leraning Rate: 0.000054
[epoch: 132, batch: 8] train_loss: 2.302,  Leraning Rate: 0.000054
[epoch: 133, batch: 8] train_loss: 2.583,  Leraning Rate: 0.000054
[epoch: 134, batch: 8] train_loss: 2.435,  Leraning Rate: 0.000054
[epoch: 135, batch: 8] train_loss: 2.660,  Leraning Rate: 0.000054
[epoch: 136, batch: 8] train_loss: 2.799,  Leraning Rate: 0.000054
[epoch: 137, batch: 8] train_loss: 2.447,  Leraning Rate: 0.000054
[epoch: 138, batch: 8] train_loss: 2.109,  Leraning Rate: 0.000054
[epoch: 139, batch: 8] train_loss: 2.238,  Leraning Rate: 0.000054
[epoch: 140, batch: 8] train_loss: 2.489,  Leraning Rate: 0.000054
[epoch: 141, batch: 8] train_loss: 2.567,  Leraning Rate: 0.000054
[epoch: 142, batch: 8] train_loss: 2.269,  Leraning Rate: 0.000054
[epoch: 143, batch: 8] train_loss: 2.584,  Leraning Rate: 0.000054
[epoch: 144, batch: 8] train_loss: 2.718,  Leraning Rate: 0.000054
[epoch: 145, batch: 8] train_loss: 2.347,  Leraning Rate: 0.000054
[epoch: 146, batch: 8] train_loss: 2.353,  Leraning Rate: 0.000054
[epoch: 147, batch: 8] train_loss: 2.643,  Leraning Rate: 0.000054
[epoch: 148, batch: 8] train_loss: 2.754,  Leraning Rate: 0.000054
[epoch: 149, batch: 8] train_loss: 2.598,  Leraning Rate: 0.000054
[epoch: 150, batch: 8] train_loss: 2.047,  Leraning Rate: 0.000035
[epoch: 151, batch: 8] train_loss: 1.621,  Leraning Rate: 0.000035
[epoch: 152, batch: 8] train_loss: 0.941,  Leraning Rate: 0.000035
[epoch: 153, batch: 8] train_loss: 0.824,  Leraning Rate: 0.000035
[epoch: 154, batch: 8] train_loss: 0.836,  Leraning Rate: 0.000035
[epoch: 155, batch: 8] train_loss: 1.053,  Leraning Rate: 0.000035
[epoch: 156, batch: 8] train_loss: 1.044,  Leraning Rate: 0.000035
[epoch: 157, batch: 8] train_loss: 1.103,  Leraning Rate: 0.000035
[epoch: 158, batch: 8] train_loss: 1.222,  Leraning Rate: 0.000035
[epoch: 159, batch: 8] train_loss: 1.284,  Leraning Rate: 0.000035
[epoch: 160, batch: 8] train_loss: 1.313,  Leraning Rate: 0.000035
[epoch: 161, batch: 8] train_loss: 1.137,  Leraning Rate: 0.000035
[epoch: 162, batch: 8] train_loss: 1.183,  Leraning Rate: 0.000035
[epoch: 163, batch: 8] train_loss: 1.164,  Leraning Rate: 0.000035
[epoch: 164, batch: 8] train_loss: 1.310,  Leraning Rate: 0.000035
[epoch: 165, batch: 8] train_loss: 1.545,  Leraning Rate: 0.000035
[epoch: 166, batch: 8] train_loss: 1.294,  Leraning Rate: 0.000035
[epoch: 167, batch: 8] train_loss: 1.135,  Leraning Rate: 0.000035
[epoch: 168, batch: 8] train_loss: 1.162,  Leraning Rate: 0.000035
[epoch: 169, batch: 8] train_loss: 1.058,  Leraning Rate: 0.000035
[epoch: 170, batch: 8] train_loss: 1.250,  Leraning Rate: 0.000035
[epoch: 171, batch: 8] train_loss: 1.213,  Leraning Rate: 0.000035
[epoch: 172, batch: 8] train_loss: 1.292,  Leraning Rate: 0.000035
[epoch: 173, batch: 8] train_loss: 1.218,  Leraning Rate: 0.000035
[epoch: 174, batch: 8] train_loss: 1.277,  Leraning Rate: 0.000035
[epoch: 175, batch: 8] train_loss: 1.301,  Leraning Rate: 0.000035
[epoch: 176, batch: 8] train_loss: 1.190,  Leraning Rate: 0.000035
[epoch: 177, batch: 8] train_loss: 1.057,  Leraning Rate: 0.000035
[epoch: 178, batch: 8] train_loss: 1.208,  Leraning Rate: 0.000035
[epoch: 179, batch: 8] train_loss: 1.215,  Leraning Rate: 0.000035
[epoch: 180, batch: 8] train_loss: 1.287,  Leraning Rate: 0.000023
[epoch: 181, batch: 8] train_loss: 0.992,  Leraning Rate: 0.000023
[epoch: 182, batch: 8] train_loss: 0.574,  Leraning Rate: 0.000023
[epoch: 183, batch: 8] train_loss: 0.484,  Leraning Rate: 0.000023
[epoch: 184, batch: 8] train_loss: 0.489,  Leraning Rate: 0.000023
[epoch: 185, batch: 8] train_loss: 0.550,  Leraning Rate: 0.000023
[epoch: 186, batch: 8] train_loss: 0.586,  Leraning Rate: 0.000023
[epoch: 187, batch: 8] train_loss: 0.605,  Leraning Rate: 0.000023
[epoch: 188, batch: 8] train_loss: 0.669,  Leraning Rate: 0.000023
[epoch: 189, batch: 8] train_loss: 0.670,  Leraning Rate: 0.000023
[epoch: 190, batch: 8] train_loss: 0.667,  Leraning Rate: 0.000023
[epoch: 191, batch: 8] train_loss: 0.637,  Leraning Rate: 0.000023
[epoch: 192, batch: 8] train_loss: 0.643,  Leraning Rate: 0.000023
[epoch: 193, batch: 8] train_loss: 0.640,  Leraning Rate: 0.000023
[epoch: 194, batch: 8] train_loss: 0.655,  Leraning Rate: 0.000023
[epoch: 195, batch: 8] train_loss: 0.652,  Leraning Rate: 0.000023
[epoch: 196, batch: 8] train_loss: 0.644,  Leraning Rate: 0.000023
[epoch: 197, batch: 8] train_loss: 0.659,  Leraning Rate: 0.000023
[epoch: 198, batch: 8] train_loss: 0.656,  Leraning Rate: 0.000023
[epoch: 199, batch: 8] train_loss: 0.627,  Leraning Rate: 0.000023
[epoch: 200, batch: 8] train_loss: 0.663,  Leraning Rate: 0.000023
[epoch: 201, batch: 8] train_loss: 0.676,  Leraning Rate: 0.000023
[epoch: 202, batch: 8] train_loss: 0.662,  Leraning Rate: 0.000023
[epoch: 203, batch: 8] train_loss: 0.649,  Leraning Rate: 0.000023
[epoch: 204, batch: 8] train_loss: 0.671,  Leraning Rate: 0.000023
[epoch: 205, batch: 8] train_loss: 0.695,  Leraning Rate: 0.000023
[epoch: 206, batch: 8] train_loss: 0.624,  Leraning Rate: 0.000023
[epoch: 207, batch: 8] train_loss: 0.597,  Leraning Rate: 0.000023
[epoch: 208, batch: 8] train_loss: 0.594,  Leraning Rate: 0.000023
[epoch: 209, batch: 8] train_loss: 0.669,  Leraning Rate: 0.000023
[epoch: 210, batch: 8] train_loss: 0.635,  Leraning Rate: 0.000015
[epoch: 211, batch: 8] train_loss: 0.488,  Leraning Rate: 0.000015
[epoch: 212, batch: 8] train_loss: 0.351,  Leraning Rate: 0.000015
[epoch: 213, batch: 8] train_loss: 0.322,  Leraning Rate: 0.000015
[epoch: 214, batch: 8] train_loss: 0.331,  Leraning Rate: 0.000015
[epoch: 215, batch: 8] train_loss: 0.338,  Leraning Rate: 0.000015
[epoch: 216, batch: 8] train_loss: 0.360,  Leraning Rate: 0.000015
[epoch: 217, batch: 8] train_loss: 0.384,  Leraning Rate: 0.000015
[epoch: 218, batch: 8] train_loss: 0.384,  Leraning Rate: 0.000015
[epoch: 219, batch: 8] train_loss: 0.366,  Leraning Rate: 0.000015
[epoch: 220, batch: 8] train_loss: 0.349,  Leraning Rate: 0.000015
[epoch: 221, batch: 8] train_loss: 0.335,  Leraning Rate: 0.000015
[epoch: 222, batch: 8] train_loss: 0.397,  Leraning Rate: 0.000015
[epoch: 223, batch: 8] train_loss: 0.366,  Leraning Rate: 0.000015
[epoch: 224, batch: 8] train_loss: 0.385,  Leraning Rate: 0.000015
[epoch: 225, batch: 8] train_loss: 0.408,  Leraning Rate: 0.000015
[epoch: 226, batch: 8] train_loss: 0.406,  Leraning Rate: 0.000015
[epoch: 227, batch: 8] train_loss: 0.382,  Leraning Rate: 0.000015
[epoch: 228, batch: 8] train_loss: 0.376,  Leraning Rate: 0.000015
[epoch: 229, batch: 8] train_loss: 0.346,  Leraning Rate: 0.000015
[epoch: 230, batch: 8] train_loss: 0.376,  Leraning Rate: 0.000015
[epoch: 231, batch: 8] train_loss: 0.365,  Leraning Rate: 0.000015
[epoch: 232, batch: 8] train_loss: 0.393,  Leraning Rate: 0.000015
[epoch: 233, batch: 8] train_loss: 0.379,  Leraning Rate: 0.000015
[epoch: 234, batch: 8] train_loss: 0.380,  Leraning Rate: 0.000015
[epoch: 235, batch: 8] train_loss: 0.371,  Leraning Rate: 0.000015
[epoch: 236, batch: 8] train_loss: 0.399,  Leraning Rate: 0.000015
[epoch: 237, batch: 8] train_loss: 0.375,  Leraning Rate: 0.000015
[epoch: 238, batch: 8] train_loss: 0.361,  Leraning Rate: 0.000015
[epoch: 239, batch: 8] train_loss: 0.366,  Leraning Rate: 0.000015
[epoch: 240, batch: 8] train_loss: 0.371,  Leraning Rate: 0.000010
[epoch: 241, batch: 8] train_loss: 0.295,  Leraning Rate: 0.000010
[epoch: 242, batch: 8] train_loss: 0.217,  Leraning Rate: 0.000010
[epoch: 243, batch: 8] train_loss: 0.204,  Leraning Rate: 0.000010
[epoch: 244, batch: 8] train_loss: 0.196,  Leraning Rate: 0.000010
[epoch: 245, batch: 8] train_loss: 0.203,  Leraning Rate: 0.000010
[epoch: 246, batch: 8] train_loss: 0.214,  Leraning Rate: 0.000010
[epoch: 247, batch: 8] train_loss: 0.223,  Leraning Rate: 0.000010
[epoch: 248, batch: 8] train_loss: 0.233,  Leraning Rate: 0.000010
[epoch: 249, batch: 8] train_loss: 0.243,  Leraning Rate: 0.000010
[epoch: 250, batch: 8] train_loss: 0.230,  Leraning Rate: 0.000010
[epoch: 251, batch: 8] train_loss: 0.206,  Leraning Rate: 0.000010
[epoch: 252, batch: 8] train_loss: 0.228,  Leraning Rate: 0.000010
[epoch: 253, batch: 8] train_loss: 0.209,  Leraning Rate: 0.000010
[epoch: 254, batch: 8] train_loss: 0.211,  Leraning Rate: 0.000010
[epoch: 255, batch: 8] train_loss: 0.211,  Leraning Rate: 0.000010
[epoch: 256, batch: 8] train_loss: 0.227,  Leraning Rate: 0.000010
[epoch: 257, batch: 8] train_loss: 0.241,  Leraning Rate: 0.000010
[epoch: 258, batch: 8] train_loss: 0.224,  Leraning Rate: 0.000010
[epoch: 259, batch: 8] train_loss: 0.223,  Leraning Rate: 0.000010
[epoch: 260, batch: 8] train_loss: 0.235,  Leraning Rate: 0.000010
[epoch: 261, batch: 8] train_loss: 0.227,  Leraning Rate: 0.000010
[epoch: 262, batch: 8] train_loss: 0.231,  Leraning Rate: 0.000010
[epoch: 263, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 264, batch: 8] train_loss: 0.222,  Leraning Rate: 0.000010
[epoch: 265, batch: 8] train_loss: 0.211,  Leraning Rate: 0.000010
[epoch: 266, batch: 8] train_loss: 0.212,  Leraning Rate: 0.000010
[epoch: 267, batch: 8] train_loss: 0.228,  Leraning Rate: 0.000010
[epoch: 268, batch: 8] train_loss: 0.220,  Leraning Rate: 0.000010
[epoch: 269, batch: 8] train_loss: 0.221,  Leraning Rate: 0.000010
[epoch: 270, batch: 8] train_loss: 0.223,  Leraning Rate: 0.000006
[epoch: 271, batch: 8] train_loss: 0.180,  Leraning Rate: 0.000006
[epoch: 272, batch: 8] train_loss: 0.128,  Leraning Rate: 0.000006
[epoch: 273, batch: 8] train_loss: 0.125,  Leraning Rate: 0.000006
[epoch: 274, batch: 8] train_loss: 0.131,  Leraning Rate: 0.000006
[epoch: 275, batch: 8] train_loss: 0.128,  Leraning Rate: 0.000006
[epoch: 276, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 277, batch: 8] train_loss: 0.132,  Leraning Rate: 0.000006
[epoch: 278, batch: 8] train_loss: 0.133,  Leraning Rate: 0.000006
[epoch: 279, batch: 8] train_loss: 0.132,  Leraning Rate: 0.000006
[epoch: 280, batch: 8] train_loss: 0.130,  Leraning Rate: 0.000006
[epoch: 281, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 282, batch: 8] train_loss: 0.135,  Leraning Rate: 0.000006
[epoch: 283, batch: 8] train_loss: 0.137,  Leraning Rate: 0.000006
[epoch: 284, batch: 8] train_loss: 0.142,  Leraning Rate: 0.000006
[epoch: 285, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 286, batch: 8] train_loss: 0.131,  Leraning Rate: 0.000006
[epoch: 287, batch: 8] train_loss: 0.133,  Leraning Rate: 0.000006
[epoch: 288, batch: 8] train_loss: 0.139,  Leraning Rate: 0.000006
[epoch: 289, batch: 8] train_loss: 0.140,  Leraning Rate: 0.000006
[epoch: 290, batch: 8] train_loss: 0.140,  Leraning Rate: 0.000006
[epoch: 291, batch: 8] train_loss: 0.137,  Leraning Rate: 0.000006
[epoch: 292, batch: 8] train_loss: 0.141,  Leraning Rate: 0.000006
[epoch: 293, batch: 8] train_loss: 0.130,  Leraning Rate: 0.000006
[epoch: 294, batch: 8] train_loss: 0.130,  Leraning Rate: 0.000006
[epoch: 295, batch: 8] train_loss: 0.134,  Leraning Rate: 0.000006
[epoch: 296, batch: 8] train_loss: 0.130,  Leraning Rate: 0.000006
[epoch: 297, batch: 8] train_loss: 0.147,  Leraning Rate: 0.000006
[epoch: 298, batch: 8] train_loss: 0.144,  Leraning Rate: 0.000006
[epoch: 299, batch: 8] train_loss: 0.140,  Leraning Rate: 0.000006
[epoch: 300, batch: 8] train_loss: 0.135,  Leraning Rate: 0.000004
